customerID,tenure,MonthlyCharges,ChurnProbability,RiskSegment,ActualChurn,AnnualRevenue,ExpectedRevenueAtRisk,RetentionPriorityScore,RetentionPriority
4945-RVMTE,28,59.55,0.115935594,Low,0,714.5999999999999,82.84757536053657,6.903964613378047,Medium
0733-VUNUW,24,55.65,0.12395827,Low,1,667.8,82.77933088392018,6.898277573660016,Medium
4003-FUSHP,19,61.55,0.11158015,Low,0,738.5999999999999,82.41309756338595,6.867758130282163,Medium
0377-JBKKT,22,57.95,0.11823822,Low,0,695.4000000000001,82.22285688668491,6.8519047405570745,Medium
3096-WPXBT,61,100.7,0.067887954,Low,0,1208.4,82.0358041137457,6.836317009478807,Medium
5446-DKWYW,61,65.2,0.10456857,Low,0,782.4000000000001,81.81444983482362,6.817870819568634,Medium
2972-YDYUW,57,94.7,0.07159377,Low,0,1136.4,81.35915897190571,6.779929914325476,Medium
2843-CQMEG,24,49.7,0.13621117,Low,0,596.4000000000001,81.23634282946588,6.769695235788823,Medium
4701-AHWMW,55,54.55,0.122999884,Low,1,654.5999999999999,80.51572418957947,6.709643682464957,Medium
0447-BEMNG,48,45.3,0.14786017,Low,1,543.5999999999999,80.37678809165953,6.698065674304962,Medium
1194-SPVSP,1,19.65,0.339761,Medium,0,235.79999999999998,80.11564119458198,6.676303432881832,Medium
5081-NWSUP,10,64.9,0.102689445,Low,0,778.8000000000001,79.97453978061677,6.6645449817180635,Medium
5473-KHBPS,52,95.7,0.06895988,Low,0,1148.4,79.19352262616158,6.599460218846798,Medium
2930-UOTMB,31,65.25,0.10104866,Low,1,783.0,79.12110333144665,6.593425277620554,Medium
7893-IXHRQ,1,20.55,0.32071453,Medium,1,246.60000000000002,79.08820391893387,6.590683659911156,Medium
8620-RJPZN,1,20.7,0.31787416,Medium,0,248.39999999999998,78.95994218587875,6.579995182156563,Medium
0727-BNRLG,69,97.65,0.06736065,Low,0,1171.8000000000002,78.93320618122817,6.577767181769014,Medium
4667-OHGKG,1,19.3,0.33991036,Medium,1,231.60000000000002,78.72323895692826,6.560269913077355,Medium
9013-AQORL,48,45.55,0.1431727,Low,0,546.5999999999999,78.25819576084612,6.521516313403844,Medium
6766-HFKLA,56,103.2,0.06284069,Low,0,1238.4,77.82191383838654,6.485159486532211,Medium
5018-LXQQG,30,66.3,0.09775299,Low,0,795.5999999999999,77.7722775220871,6.481023126840591,Medium
3976-NLDEZ,1,20.6,0.31178957,Medium,0,247.20000000000002,77.07438225746155,6.422865188121796,Medium
9097-ZUBYC,14,48.8,0.13056418,Low,0,585.5999999999999,76.45838556289672,6.371532130241394,Medium
0289-IVARM,35,60.55,0.10521285,Low,0,726.5999999999999,76.44765852391718,6.370638210326433,Medium
9715-WZCLW,71,97.2,0.065419875,Low,0,1166.4,76.30574229955674,6.358811858296394,Medium
3896-RCYYE,67,53.4,0.11902318,Low,0,640.8,76.27005470395088,6.355837891995907,Medium
7750-EYXWZ,12,60.65,0.104389735,Low,0,727.8,75.97484881728887,6.331237401440739,Medium
6773-LQTVT,29,35.65,0.17648618,Low,0,427.79999999999995,75.50078747570514,6.291732289642096,Medium
2533-QVMSK,61,94.1,0.06675687,Low,1,1129.1999999999998,75.38185407221316,6.281821172684431,Medium
4211-MMAZN,1,20.25,0.31016332,Medium,1,243.0,75.3696865439415,6.280807211995125,Medium
7838-LAZFO,45,78.8,0.07970484,Low,0,945.5999999999999,75.36889997720718,6.280741664767265,Medium
8401-EMUWF,42,69.4,0.09032503,Low,0,832.8000000000001,75.22268307209015,6.26855692267418,Medium
0181-RITDD,62,108.15,0.05752155,Low,0,1297.8000000000002,74.65146998763086,6.220955832302571,Medium
3571-DPYUH,58,94.7,0.06511399,Low,0,1136.4,73.99553993940354,6.166294994950294,Medium
5696-CEIQJ,67,103.15,0.059712738,Low,0,1237.8000000000002,73.91242684721948,6.159368903934956,Medium
4759-PXTAN,59,80.1,0.07638339,Low,0,961.1999999999999,73.4197140187025,6.118309501558542,Medium
1264-FUHCX,49,56.3,0.108045794,Low,0,675.5999999999999,72.99573847353457,6.082978206127882,Medium
5236-XMZJY,42,59.65,0.10179936,Low,0,715.8,72.86798289567231,6.072331907972694,Medium
0868-VJRDR,64,104.05,0.058287024,Low,0,1248.6,72.77717878818511,6.064764899015427,Medium
7251-XFOIL,61,89.2,0.06742639,Low,0,1070.4,72.17320886850358,6.014434072375297,Medium
0257-KXZGU,32,62.45,0.096207894,Low,0,749.4000000000001,72.09819605201484,6.008183004334569,Medium
9122-UMROB,1,20.3,0.29482874,Medium,0,243.60000000000002,71.82028173208238,5.985023477673531,Medium
1629-DQQVB,14,50.1,0.11836977,Low,0,601.2,71.16390754580499,5.930325628817082,Medium
3893-JRNFS,68,39.9,0.14832594,Low,0,478.79999999999995,71.01845768094063,5.918204806745052,Medium
9039-RBEEE,39,48.95,0.12078234,Low,1,587.4000000000001,70.94754538983108,5.912295449152589,Medium
5062-CJJKH,25,53.65,0.11016187,Low,0,643.8,70.92221236824989,5.910184364020824,Medium
9289-LBQVU,64,70.15,0.083567746,Low,0,841.8000000000001,70.34732856899501,5.862277380749584,Medium
6900-RBKER,52,89.45,0.06549105,Low,0,1073.4,70.29809358716011,5.858174465596676,Medium
1741-WTPON,56,115.85,0.050014127,Low,0,1390.1999999999998,69.52963941916822,5.7941366182640195,Medium
2541-YGPKE,42,63.7,0.090905085,Low,0,764.4000000000001,69.48784713149071,5.790653927624226,Medium
1963-VAUKV,1,20.4,0.27993846,Medium,1,244.79999999999998,68.52893486022948,5.71074457168579,Medium
2040-OBMLJ,31,81.7,0.06965979,Low,0,980.4000000000001,68.29445996582508,5.691204997152091,Medium
1346-PJWTK,61,94.15,0.06029835,Low,0,1129.8000000000002,68.1250755004585,5.677089625038207,Medium
6968-URWQU,43,56.35,0.10045543,Low,0,676.2,67.92796388268471,5.660663656890392,Medium
3794-NFNCH,30,50.0,0.11226,Low,0,600.0,67.35599935054779,5.6129999458789825,Medium
5240-CAOYT,57,87.55,0.064072765,Low,0,1050.6,67.31484733968972,5.609570611640811,Medium
5271-YNWVR,68,113.15,0.04920152,Low,1,1357.8000000000002,66.80582154393197,5.567151795327664,Medium
7666-WKRON,39,80.45,0.06918415,Low,1,965.4000000000001,66.79037534147501,5.565864611789585,Medium
9633-DENPU,47,58.6,0.0937802,Low,0,703.2,65.94623467326164,5.495519556105137,Medium
1036-GUDCL,60,79.05,0.069445066,Low,0,948.5999999999999,65.87558975368738,5.489632479473948,Medium
9357-UJRUN,24,58.35,0.09324729,Low,0,700.2,65.29175034016372,5.440979195013642,Medium
8400-WZICQ,55,55.7,0.096426986,Low,0,668.4000000000001,64.45179754793645,5.370983128994704,Medium
7239-HZZCX,1,19.75,0.27110273,Medium,1,237.0,64.25134617090225,5.354278847575188,Medium
3930-ZGWVE,1,19.75,0.27110273,Medium,0,237.0,64.25134617090225,5.354278847575188,Medium
9530-GRMJG,70,84.1,0.063442275,Low,0,1009.1999999999999,64.0259438574314,5.335495321452617,Medium
2668-TZSPS,1,20.45,0.2604344,Medium,0,245.39999999999998,63.91059908866882,5.325883257389068,Medium
6933-FHBZC,26,56.05,0.09429852,Low,0,672.5999999999999,63.42518400996923,5.285432000830769,Medium
6713-OKOMC,10,29.75,0.17477068,Low,0,357.0,62.39313384890556,5.19942782074213,Medium
5921-NGYRH,64,73.55,0.07063437,Low,0,882.5999999999999,62.34189719706773,5.195158099755645,Medium
3594-UVONA,35,85.95,0.06035092,Low,1,1031.4,62.24593992456794,5.187161660380662,Medium
2091-MJTFX,30,51.2,0.0998957,Low,1,614.4000000000001,61.37591857910157,5.114659881591797,Medium
3090-QFUVD,1,20.3,0.25154164,Medium,0,243.60000000000002,61.275544559955605,5.1062953799963,Medium
0134-XWXCE,44,74.85,0.068067566,Low,0,898.1999999999999,61.138287386298174,5.094857282191515,Medium
5975-BAICR,36,63.7,0.07991829,Low,0,764.4000000000001,61.08953911364079,5.0907949261367325,Medium
4227-OJHAL,68,73.0,0.06971461,Low,0,876.0,61.07000121474266,5.089166767895222,Medium
9931-KGHOA,46,55.0,0.09246402,Low,0,660.0,61.02625474333763,5.085521228611469,Medium
1707-HABPF,46,91.3,0.055623073,Low,0,1095.6,60.940638922154896,5.078386576846242,Medium
0725-CXOTM,36,89.65,0.05545186,Low,0,1075.8000000000002,59.65510968491436,4.971259140409529,Medium
5566-SOEZD,27,80.65,0.06162542,Low,0,967.8000000000001,59.641082489490515,4.970090207457543,Medium
6568-POCUI,45,95.2,0.051599316,Low,0,1142.4,58.94705893993378,4.912254911661148,Medium
1855-CFULU,4,20.05,0.24398068,Low,0,240.60000000000002,58.70175063014031,4.891812552511692,Medium
5061-PBXFW,32,61.4,0.07832474,Low,0,736.8,57.709670358896254,4.809139196574688,Medium
9480-BQJEI,62,92.3,0.052082203,Low,0,1107.6,57.68624840676784,4.807187367230654,Medium
5049-MUBWG,26,75.0,0.06404672,Low,0,900.0,57.642046362161636,4.80350386351347,Medium
2969-WGHQO,7,69.45,0.06898993,Low,0,833.4000000000001,57.49620977640153,4.7913508147001265,Medium
0997-YTLNY,19,48.8,0.098073125,Low,0,585.5999999999999,57.43162193298339,4.7859684944152825,Medium
9917-KWRBE,41,78.35,0.06100436,Low,0,940.1999999999999,57.35629859045147,4.77969154920429,Medium
8741-LQOBK,46,35.05,0.13631134,Low,0,420.59999999999997,57.33254849016666,4.777712374180555,Medium
0743-HRVFF,51,56.15,0.08450677,Low,0,673.8,56.94066328257322,4.745055273547768,Medium
9040-KZVWO,26,75.5,0.062378287,Low,0,906.0,56.514728307724,4.709560692310333,Medium
3301-VKTGC,68,85.5,0.054971416,Low,0,1026.0,56.40067235380411,4.700056029483676,Medium
8409-WQJUX,25,54.2,0.0865973,Low,0,650.4000000000001,56.322884613275534,4.693573717772961,Medium
7520-HQWJU,66,67.45,0.069213696,Low,0,809.4000000000001,56.021565400064,4.668463783338666,Medium
0440-QEXBZ,44,50.15,0.092689164,Low,0,601.8,55.78033888489008,4.64836157374084,Medium
9374-YOLBJ,1,19.25,0.2400627,Low,0,231.0,55.45448340475559,4.621206950396299,Medium
7017-VFULY,2,20.1,0.22848253,Low,0,241.20000000000002,55.10998612046242,4.592498843371868,Medium
6332-FBZRI,67,69.35,0.066113815,Low,0,832.1999999999999,55.01991660296917,4.58499305024743,Medium
4396-KLSEH,4,19.85,0.2286784,Low,0,238.20000000000002,54.4711961388588,4.5392663449049,Medium
7191-ADRGF,44,54.3,0.08310216,Low,0,651.5999999999999,54.1493669360876,4.512447244673967,Medium
7641-TQFHN,39,100.55,0.043938998,Low,0,1206.6,53.01679514721035,4.41806626226753,Medium
3069-SSVSN,1,25.85,0.17067003,Low,0,310.20000000000005,52.94184408187867,4.411820340156555,Medium
3229-USWAR,34,79.95,0.054941177,Low,0,959.4000000000001,52.71056556701661,4.392547130584717,Medium
4079-VTGLK,30,74.85,0.05862123,Low,0,898.1999999999999,52.65359010323882,4.387799175269901,Medium
5820-PTRYM,56,68.45,0.063370615,Low,0,821.4000000000001,52.05262336134911,4.337718613445759,Medium
6322-HRPFA,49,59.6,0.07227248,Low,0,715.2,51.68927736282349,4.307439780235291,Medium
1730-VFMWO,34,50.2,0.08529832,Low,0,602.4000000000001,51.38370925784112,4.281975771486759,Medium
8034-RYTVV,55,84.25,0.05082041,Low,0,1011.0,51.37943476438522,4.281619563698769,Medium
9052-DHNKM,26,61.55,0.069396034,Low,0,738.5999999999999,51.255910626053804,4.271325885504484,Medium
4819-HJPIW,18,25.15,0.16879289,Low,0,301.79999999999995,50.941693755984296,4.245141146332025,Medium
7854-EKTJL,2,19.6,0.21603544,Low,1,235.20000000000002,50.8115356206894,4.2342946350574495,Medium
9209-NWPGU,44,65.4,0.06353189,Low,0,784.8000000000001,49.85982767343521,4.154985639452935,Medium
1395-OFUWC,43,29.3,0.14155497,Low,0,351.6,49.77072624564171,4.147560520470143,Medium
9972-NKTFD,28,54.65,0.075651385,Low,0,655.8,49.61217821091413,4.134348184242844,Medium
2325-ZUSFD,57,70.1,0.05893194,Low,1,841.1999999999999,49.57354734241962,4.131128945201635,Medium
5204-HMGYF,49,87.2,0.047371175,Low,0,1046.4,49.56919766664505,4.130766472220421,Medium
6242-SGYTS,62,94.95,0.042559084,Low,0,1139.4,48.49181979820133,4.040984983183444,Medium
4223-BKEOR,21,64.85,0.062271968,Low,0,778.1999999999999,48.460045132040975,4.038337094336748,Medium
8646-JCOMS,66,90.55,0.04446342,Low,0,1086.6,48.3139504596591,4.026162538304924,Medium
9640-ZSLDC,53,60.6,0.06606334,Low,0,727.2,48.041258686780935,4.003438223898411,Medium
1568-BEKZM,70,90.05,0.044208974,Low,0,1080.6,47.77221692204475,3.9810180768370627,Medium
9986-BONCE,4,20.95,0.18952148,Low,1,251.39999999999998,47.645699223875994,3.9704749353229998,Medium
0074-HDKDG,25,61.6,0.06332443,Low,0,739.2,46.80941798686982,3.900784832239151,Medium
7853-WNZSY,1,19.75,0.19690698,Low,0,237.0,46.666955173015594,3.888912931084633,Medium
0516-UXRMT,62,92.05,0.04222527,Low,0,1104.6,46.64203485846519,3.886836238205433,Medium
1265-HVPZB,59,66.4,0.05847936,Low,0,796.8000000000001,46.59635503292084,3.883029586076737,Medium
6784-XYJAE,36,55.8,0.069288075,Low,0,669.5999999999999,46.39529500007629,3.866274583339691,Medium
0983-TATYJ,33,51.45,0.0749362,Low,0,617.4000000000001,46.26561213880778,3.8554676782339814,Medium
2408-PSJVE,44,61.9,0.061927047,Low,0,742.8,45.99941023439169,3.8332841861993074,Medium
5161-XEUVX,37,94.3,0.04051479,Low,0,1131.6,45.84653582274913,3.8205446518957613,Medium
9906-NHHVC,65,53.5,0.07115443,Low,0,642.0,45.68114438652992,3.806762032210827,Medium
0628-CNQRM,22,67.5,0.05629121,Low,1,810.0,45.59588123112917,3.799656769260764,Medium
2700-LUEVA,1,20.75,0.1816438,Low,0,249.0,45.22930593788624,3.7691088281571865,Medium
9586-JGQKH,64,105.4,0.03575222,Low,0,1264.8000000000002,45.21940560042859,3.7682838000357153,Medium
0373-AIVNJ,9,39.55,0.09344513,Low,0,474.59999999999997,44.34905855208635,3.6957548793405293,Medium
8782-NUUOL,60,79.0,0.046642177,Low,0,948.0,44.21678361296654,3.6847319677472115,Medium
9720-JJJOR,41,60.3,0.06097369,Low,0,723.5999999999999,44.12056133151054,3.6767134442925453,Medium
8591-TKMZH,59,111.1,0.032914232,Low,0,1333.1999999999998,43.88125471919774,3.6567712265998122,Medium
7471-MQPOS,71,72.9,0.05008379,Low,0,874.8000000000001,43.81329946964979,3.651108289137483,Medium
1545-JFUML,71,99.0,0.036370516,Low,0,1188.0,43.20817279815674,3.6006810665130615,Medium
7971-HLVXI,72,84.5,0.042279553,Low,0,1014.0,42.871466405689716,3.572622200474143,Medium
9777-IQHWP,64,93.4,0.038096737,Low,0,1120.8000000000002,42.69882296025754,3.5582352466881275,Medium
3181-MIZBN,16,19.75,0.17982082,Low,0,237.0,42.61753450334072,3.5514612086117268,Medium
6184-DYUOB,3,19.6,0.17980322,Low,0,235.20000000000002,42.28971791267395,3.5241431593894963,Medium
2308-STERM,2,19.4,0.1813212,Low,0,232.79999999999998,42.21157622337341,3.517631351947784,Medium
0707-HOVVN,70,75.5,0.04629984,Low,0,906.0,41.94765617698431,3.4956380147486925,Medium
6685-GBWJZ,63,70.8,0.04778986,Low,0,849.5999999999999,40.60226549506187,3.3835221245884894,Medium
4654-ULTTN,70,74.8,0.045173902,Low,0,897.5999999999999,40.54809449315071,3.379007874429226,Medium
3396-DKDEL,70,115.15,0.028791893,Low,0,1381.8000000000002,39.784638125449426,3.3153865104541183,Medium
8713-IGZSO,2,24.85,0.13315323,Low,0,298.20000000000005,39.70629317164422,3.3088577643036845,Medium
1525-LNLOJ,66,63.3,0.051849112,Low,0,759.5999999999999,39.384585410356515,3.282048784196377,Medium
1087-UDSIH,3,19.6,0.16723599,Low,1,235.20000000000002,39.33390376567841,3.277825313806534,Medium
9926-PJHDQ,72,76.8,0.04237142,Low,0,921.5999999999999,39.04949913024902,3.2541249275207518,Medium
4160-AMJTL,8,19.65,0.16537037,Low,1,235.79999999999998,38.994334405660624,3.2495278671383856,Medium
9758-MFWGD,48,29.9,0.108433634,Low,0,358.79999999999995,38.90598789453506,3.242165657877922,Medium
4973-RLZVI,30,74.65,0.043232772,Low,0,895.8000000000001,38.72791760489345,3.227326467074454,Medium
0536-ACXIP,72,109.55,0.029328747,Low,0,1314.6,38.5555704396218,3.212964203301817,Medium
6258-NGCNG,7,23.5,0.13659297,Low,0,282.0,38.51921734213829,3.209934778511524,Medium
6194-HBGQN,51,81.15,0.039379295,Low,0,973.8000000000001,38.347557433694604,3.195629786141217,Medium
7560-QJAVJ,70,79.6,0.039968304,Low,0,955.1999999999999,38.17772430181503,3.1814770251512523,Medium
0980-FEXWF,26,50.35,0.06316422,Low,0,604.2,38.163821277022365,3.1803184397518636,Medium
6061-GWWAV,41,70.2,0.045262326,Low,0,842.4000000000001,38.128983047604564,3.177415253967047,Medium
9330-DHBFL,23,66.25,0.047887724,Low,0,795.0,38.0707404948771,3.172561707906425,Medium
9364-YKUVW,15,19.8,0.15855657,Low,0,237.60000000000002,37.673039996624,3.1394199997186663,Medium
1936-CZAKF,49,49.65,0.062457696,Low,0,595.8,37.21229504048824,3.1010245867073536,Medium
6075-QMNRR,52,49.75,0.062084306,Low,0,597.0,37.06433070078492,3.08869422506541,Medium
8582-KRHPJ,50,35.0,0.0875815,Low,0,420.0,36.784230172634125,3.065352514386177,Medium
4981-FLTMF,57,65.2,0.046953958,Low,0,782.4000000000001,36.73677636981011,3.061398030817509,Medium
1271-UODNO,39,53.85,0.056836043,Low,0,646.2,36.72745069786907,3.0606208914890884,Medium
6164-HXUGH,6,19.85,0.15291648,Low,0,238.20000000000002,36.42470461428166,3.035392051190138,Medium
6776-TLWOI,3,19.85,0.15188874,Low,1,238.20000000000002,36.17989859282971,3.0149915494024757,Medium
5155-AZQPB,28,49.9,0.059960417,Low,0,598.8,35.904297968745226,2.992024830728769,Medium
7997-EASSD,63,81.2,0.03645263,Low,0,974.4000000000001,35.51944137811661,2.959953448176384,Medium
3470-OBUET,67,74.0,0.039904226,Low,0,888.0,35.43495234847069,2.9529126957058907,Medium
8992-CEUEN,1,18.85,0.15590286,Low,0,226.20000000000002,35.265227508544925,2.9387689590454102,Medium
3077-RSNTJ,6,19.7,0.14761232,Low,0,236.39999999999998,34.895552068948746,2.9079626724123955,Medium
4648-YPBTM,53,73.9,0.0392699,Low,0,886.8000000000001,34.824548926949504,2.9020457439124585,Medium
2233-TXSIU,17,44.45,0.06452791,Low,0,533.4000000000001,34.41918531507254,2.8682654429227115,Medium
0379-DJQHR,67,81.35,0.035141297,Low,0,976.1999999999999,34.304933823645115,2.8587444853037596,Medium
9359-UGBTK,67,72.35,0.039489057,Low,0,868.1999999999999,34.284399213641876,2.85703326780349,Medium
5825-XJOCM,48,64.4,0.0441024,Low,0,772.8000000000001,34.08233513832093,2.840194594860077,Medium
5753-QQWPW,28,59.9,0.04700034,Low,0,718.8,33.783845195174216,2.8153204329311845,Medium
3594-IVHJZ,2,20.45,0.13677764,Low,0,245.39999999999998,33.56523270606994,2.797102725505829,Medium
4237-CLSMM,2,20.0,0.13866246,Low,0,240.0,33.27898979187012,2.7732491493225098,Medium
4751-ERMAN,72,75.4,0.03653939,Low,0,904.8000000000001,33.06084069013596,2.75507005751133,Medium
1051-GEJLJ,2,19.5,0.1412575,Low,0,234.0,33.05425375699997,2.754521146416664,Medium
9788-YTFGE,7,19.95,0.1373299,Low,0,239.39999999999998,32.87677955031395,2.739731629192829,Medium
6967-PEJLL,37,40.2,0.0680153,Low,0,482.40000000000003,32.81058059334755,2.734215049445629,Medium
1122-YJBCS,69,53.65,0.050773542,Low,0,643.8,32.688006580621,2.7240005483850838,Medium
2511-MORQY,50,54.9,0.04957846,Low,0,658.8,32.66229063123464,2.721857552602887,Medium
4353-HYOJD,27,49.85,0.05446164,Low,0,598.2,32.57895267382264,2.7149127228185534,Medium
1063-DHQJF,69,92.15,0.029176604,Low,0,1105.8000000000002,32.26348870620132,2.6886240588501096,Medium
0178-CIIKR,3,19.95,0.13447048,Low,0,239.39999999999998,32.192232361435885,2.6826860301196573,Medium
3251-YMVWZ,53,24.05,0.11130586,Low,0,288.6,32.12287196516991,2.676905997097492,Medium
3011-WQKSZ,19,20.0,0.13230932,Low,0,240.0,31.754236221313477,2.646186351776123,Medium
3675-EQOZA,5,20.65,0.1274329,Low,0,247.79999999999998,31.57787204682827,2.631489337235689,Medium
8053-WWDRO,6,19.5,0.13469455,Low,1,234.0,31.51852387189865,2.6265436559915543,Medium
1015-OWJKI,1,19.05,0.13497019,Low,0,228.60000000000002,30.854185009002688,2.5711820840835573,Medium
7581-EBBOU,60,70.15,0.03659892,Low,0,841.8000000000001,30.808971548080446,2.5674142956733705,Medium
4086-ATNFV,34,60.8,0.04208151,Low,0,729.5999999999999,30.702668809890742,2.558555734157562,Medium
3733-UOCWF,61,85.55,0.029627275,Low,0,1026.6,30.415360229462383,2.5346133524551986,Medium
2885-HIJDH,69,86.9,0.029000582,Low,0,1042.8000000000002,30.24180709049106,2.520150590874255,Medium
4830-FAXFM,19,24.1,0.1041896,Low,0,289.20000000000005,30.1316314727068,2.510969289392233,Medium
9351-HXDMR,72,110.9,0.022163624,Low,0,1330.8000000000002,29.495350744575266,2.457945895381272,Medium
3055-VTCGS,63,58.55,0.04175924,Low,0,702.5999999999999,29.340042988210914,2.4450035823509095,Medium
9256-JTBNZ,11,20.3,0.11961918,Low,0,243.60000000000002,29.139233037829403,2.4282694198191166,Medium
4693-VWVBO,3,19.55,0.12419797,Low,0,234.60000000000002,29.136843140423302,2.4280702617019414,Medium
5709-LVOEQ,0,80.85,0.030000303,Low,0,970.1999999999999,29.106293912976977,2.4255244927480817,Medium
3354-OADJP,8,54.25,0.044535443,Low,0,651.0,28.992573514580727,2.416047792881727,Medium
2839-RFSQE,2,20.65,0.11646089,Low,1,247.79999999999998,28.859008437395094,2.4049173697829245,Medium
1023-BQXZE,57,74.35,0.03224383,Low,0,892.1999999999999,28.767944430559872,2.397328702546656,Medium
4877-TSOFF,55,75.75,0.03119226,Low,0,909.0,28.35376421548426,2.3628136846236885,Medium
1929-ZCBHE,47,40.3,0.05812802,Low,0,483.59999999999997,28.110711273550987,2.3425592727959152,Medium
2834-JKOOW,15,45.9,0.05063498,Low,0,550.8,27.88974709510803,2.3241455912590028,Medium
2522-WLNSF,34,64.2,0.03599051,Low,0,770.4000000000001,27.72708900868893,2.3105907507240775,Medium
3847-BAERP,10,20.9,0.10987625,Low,0,250.79999999999998,27.556964179873464,2.296413681656122,Medium
0463-WZZKO,3,20.75,0.110360764,Low,0,249.0,27.479830227792263,2.289985852316022,Medium
4717-GHADL,50,79.6,0.028516913,Low,0,955.1999999999999,27.23935513794422,2.2699462614953516,Medium
3694-GLTJM,5,19.65,0.114906214,Low,0,235.79999999999998,27.09488530308008,2.2579071085900067,Medium
3200-MNQTF,67,70.9,0.031171331,Low,0,850.8000000000001,26.520568569749596,2.2100473808124663,Medium
0816-TSPHQ,2,20.75,0.10535369,Low,0,249.0,26.233068980276585,2.1860890816897154,Medium
4039-PIMHX,49,49.8,0.043850854,Low,0,597.5999999999999,26.205270373821254,2.1837725311517713,Medium
9866-OCCKE,72,109.75,0.019895405,Low,0,1317.0,26.202247828245163,2.1835206523537636,Medium
3926-YZVVX,41,50.05,0.043563005,Low,0,600.5999999999999,26.163940552622076,2.1803283793851733,Medium
7032-LMBHI,37,64.65,0.03285564,Low,0,775.8000000000001,25.489406362921002,2.1241171969100834,Medium
7764-BDPEE,3,20.85,0.10122901,Low,0,250.20000000000002,25.32749880552292,2.1106249004602433,Medium
2188-SXWVT,34,55.0,0.038225386,Low,0,660.0,25.228754952549934,2.102396246045828,Medium
6726-NNFWD,71,89.45,0.023176454,Low,0,1073.4,24.877605731785298,2.073133810982108,Medium
4137-JOPHL,50,89.7,0.022877488,Low,0,1076.4,24.625328390300275,2.0521106991916898,Medium
5318-YKDPV,43,79.15,0.025642736,Low,0,949.8000000000001,24.355470542237164,2.0296225451864305,Medium
5457-COLHT,69,80.65,0.025135573,Low,0,967.8000000000001,24.32620754912496,2.0271839624270798,Medium
9412-ARGBX,48,95.5,0.021150425,Low,1,1146.0,24.238387137651443,2.019865594804287,Medium
8869-TORSS,48,60.35,0.03314828,Low,1,724.2,24.0059853002429,2.0004987750202416,Medium
9367-TCUYN,12,20.1,0.09808618,Low,0,241.20000000000002,23.658386206626894,1.9715321838855744,Medium
0076-LVEPS,29,45.0,0.04356639,Low,0,540.0,23.52585107088089,1.9604875892400742,Medium
8690-UPCZI,29,69.05,0.028284939,Low,0,828.5999999999999,23.43690046034753,1.9530750383622943,Medium
6461-PPAXN,35,54.95,0.035222735,Low,0,659.4000000000001,23.225871627777817,1.935489302314818,Medium
5701-GUXDC,26,35.4,0.054611843,Low,0,424.79999999999995,23.19911094009876,1.9332592450082302,Medium
5468-BPMMO,46,19.6,0.09819745,Low,0,235.20000000000002,23.096040880680086,1.924670073390007,Medium
9220-ZNKJI,55,88.8,0.021581782,Low,0,1065.6,22.997546929121015,1.916462244093418,Medium
9070-BCKQP,72,110.15,0.017378628,Low,0,1321.8000000000002,22.971070826053623,1.914255902171135,Medium
2676-SSLTO,49,66.15,0.028765671,Low,0,793.8000000000001,22.834189604222775,1.9028491336852313,Medium
0839-JTCUD,66,89.9,0.021096816,Low,0,1078.8000000000002,22.759245409816508,1.8966037841513754,Medium
7356-AYNJP,4,23.9,0.07923636,Low,0,286.79999999999995,22.724987590312953,1.893748965859413,Medium
2088-IEBAU,68,88.15,0.021466961,Low,0,1057.8000000000002,22.707751483842735,1.892312623653561,Medium
5850-BDWCY,6,20.2,0.09311467,Low,0,242.39999999999998,22.570995193719863,1.8809162661433219,Medium
5498-IBWPI,66,49.4,0.037500642,Low,0,592.8,22.23038071990013,1.8525317266583443,Medium
2877-VDUER,35,40.9,0.045255296,Low,0,490.79999999999995,22.21129924356937,1.850941603630781,Medium
2129-ALKBS,40,26.2,0.06967025,Low,0,314.4,21.90432738661766,1.8253606155514717,Medium
5329-KRDTM,72,77.35,0.023225585,Low,0,928.1999999999999,21.557987995818255,1.7964989996515213,Medium
2061-VVFST,37,19.5,0.09162406,Low,0,234.0,21.44002975523472,1.7866691462695599,Medium
6953-PBDIN,70,72.95,0.024402438,Low,0,875.4000000000001,21.361893990263344,1.7801578325219454,Medium
2923-ARZLG,0,19.7,0.08978953,Low,0,236.39999999999998,21.226245394349096,1.768853782862425,Medium
4737-HOBAX,63,79.8,0.022144493,Low,0,957.5999999999999,21.205566224455833,1.7671305187046527,Medium
9610-WCESF,67,43.9,0.039492745,Low,0,526.8,20.80477804094553,1.7337315034121275,Medium
1385-TQOZW,9,20.45,0.084646195,Low,0,245.39999999999998,20.77217629551887,1.7310146912932396,Medium
1784-BXEFA,10,20.55,0.08369872,Low,0,246.60000000000002,20.64010428786278,1.7200086906552314,Medium
9313-CDOGY,38,19.6,0.08635432,Low,0,235.20000000000002,20.310536706447603,1.6925447255373003,Medium
4560-WQAQW,59,68.7,0.024606008,Low,0,824.4000000000001,20.285193063318733,1.6904327552765608,Medium
5442-BXVND,33,24.25,0.06954715,Low,0,291.0,20.238219648599625,1.6865183040499687,Medium
3489-VSFRD,56,60.25,0.027919224,Low,0,723.0,20.18559861369431,1.6821332178078592,Medium
2272-WUSPA,72,110.75,0.015119627,Low,0,1329.0,20.093984439969063,1.6744987033307552,Medium
5297-MDOIR,63,81.15,0.020630663,Low,0,973.8000000000001,20.09013988338411,1.6741783236153425,Medium
